timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,last_position,lastcontact,hour,extraField
1481274935,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274935,3949F3,,,,,,,,,,1000,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":6,"sessionID":1,"flightID":18081,"emergency":false}"
1481274936,3949F3,,,399.4,85.1,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274936,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274936,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274936,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274936,3949F3,48.9077,2.30783,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481274936,392AF4,,,,,,,,,,,,22375,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274936,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274936,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274936,392AF4,,,,,,,,,,,,22375,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274936,396441,47.65462,4.78674,,,,,,,,,,27875,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}"
1481274936,396441,47.65462,4.78674,,,,,,,,,,27875,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}"
1481274936,396441,47.65462,4.78674,,,,,,,,,,27875,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}"
1481274937,396441,,,416.8,321.2,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274937,396441,,,416.8,321.2,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274937,396441,,,,,,,,,,,,27875,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274937,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481274937,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481274937,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274937,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274937,3949F3,,,399.4,85.1,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274937,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481274936,392AF4,,,,,,,,,,,,22375,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274936,392AF4,48.3985,2.15614,,,,,,,,,,22425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481274936,392AF4,48.3985,2.15614,,,,,,,,,,22425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481274936,392AF4,48.3985,2.15614,,,,,,,,,,22425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481274937,392AF4,,,,,,,,,,,,22425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274937,392AF4,,,,,,,,,,,,22425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274937,392AF4,,,394,161.7,1600,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481274937,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274937,392AF4,,,,,,,,,,,,22425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274937,392AF4,,,,,,,,,,,,22425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274937,392AF4,,,,,,,,,,,,22425,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274936,392AF3,,,,,,,,,,,,,,,,"{"aircraftID":144,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18079}"
1481274936,392AF3,,,,,,,,,,,,,,,,"{"aircraftID":144,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18079}"
1481274936,392AE7,,,,,,,,,,,,5125,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481274936,392AE7,,,,,,,,,,,,5125,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481274937,392AE7,49.07793,2.39625,,,,,,,,,,5375,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481274938,396441,,,,,,,,,,,,27875,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274938,396441,,,,,,,,,,,,27875,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274938,396441,,,,,,,,,,,,27875,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274938,396441,,,,,,,,,,,,27875,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274938,396441,47.65672,4.78434,,,,,,,,,,27850,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}"
1481274938,396441,,,415.4,321.3,-896,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274938,396441,,,,,,AFR503,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18125}"
1481274938,396441,,,,,,AFR503,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18125}"
1481274938,396441,,,,,,AFR503,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18125}"
1481274938,396441,,,,,,,,,,,,27850,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274938,396441,,,,,,,,,,,,27850,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274938,3949F3,,,399.4,85.1,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274938,3949F3,,,399.4,85.1,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274938,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274938,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274938,3949F3,48.90797,2.3132,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481274938,3949F3,,,399.4,85.1,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274938,3949F3,48.90797,2.3132,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481274938,3949F3,,,399.4,85.1,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274937,392AF4,,,394,161.7,1600,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481274938,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274938,392AF4,,,394,161.7,1600,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481274938,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274938,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274937,392AE7,,,,,,,,,,,,5375,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481274937,392AE7,,,,,,,,,,,,5375,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481274937,392AE7,,,,,,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18166}"
1481274937,392AE7,,,,,,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18166}"
1481274939,394C19,,,,,,,,,,,,26500,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481274939,394C19,,,,,,,,,,,,26500,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481274939,394C19,,,,,,,,,,,,26500,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481274939,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274939,392AF4,48.3938,2.15838,,,,,,,,,,22500,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481274939,392AF4,,,394.3,161.5,1600,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481274939,396441,,,,,,,,,,,,27850,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274939,396441,,,,,,,,,,,,27850,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274940,396441,,,,,,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18125}"
1481274940,396441,,,,,,,,,,,,27850,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274940,394C19,,,,,,,,,,,,26500,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}"
1481274940,394C19,,,442.9,156.4,1344,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}"
1481274940,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481274939,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274939,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274940,3949F3,,,398.5,85.1,-128,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274940,3949F3,,,398.5,85.1,-128,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274940,3949F3,,,,,,AFR393,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18081}"
1481274940,3949F3,,,398.5,85.1,-320,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274939,392AF4,,,,,,,,,,,,22500,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274939,392AF4,,,,,,,,,,,,22500,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274939,392AF4,,,,,,,,,,,,22500,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274940,392AF4,,,,,,,,,,,,22500,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274940,392AF4,,,,,,,,,,,,22500,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274940,392AF4,,,,,,,,,,,,22500,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274940,392AF4,,,,,,,,,,,,22500,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274940,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274940,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274940,396441,,,413.2,321.2,-896,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274940,396441,,,413.2,321.2,-896,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274941,396441,,,,,,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18125}"
1481274941,396441,47.66144,4.77884,,,,,,,,,,27800,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}"
1481274941,396441,,,413.2,321.2,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274941,3949F7,,,,,,,,,,,,7250,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18049}"
1481274941,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274941,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274941,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274941,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274941,392AF3,47.42216,1.62749,,,,,,,,,,31475,,,,"{"aircraftID":144,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18079,"emergency":false}"
1481274941,392AF3,47.42216,1.62749,,,,,,,,,,31475,,,,"{"aircraftID":144,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18079,"emergency":false}"
1481274940,392AE7,49.08051,2.40044,,,,,,,,,,5550,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481274940,392AE7,49.08051,2.40044,,,,,,,,,,5550,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18166,"emergency":false}"
1481274940,392AE7,,,,,,,,,,,,5550,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481274940,392AE7,,,,,,,,,,,,5550,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481274941,396441,47.66204,4.77814,,,,,,,,,,27800,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}"
1481274942,396441,,,,,,,,,,,,27800,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274942,396441,,,,,,,,,,,,27800,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274942,396441,,,,,,,,,,,,27800,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274942,396441,,,,,,,,,,,,27800,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274942,396441,,,411.8,321.2,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274942,394C19,,,442.9,156.4,1280,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}"
1481274941,3949F7,49.21866,2.79595,,,,,,,,,,7200,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18049,"emergency":false}"
1481274942,3949F7,,,,,,,,,,,,7200,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18049}"
1481274942,3949F7,,,,,,,,,,,,,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18049}"
1481274942,3949F7,,,,,,,,,,,,7200,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18049}"
1481274941,3949F3,,,,,,,,,,,,14975,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274942,3949F3,48.90866,2.32509,,,,,,,,,,14950,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481274942,3949F3,,,397.4,85.2,-768,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274942,3949F3,48.90866,2.32509,,,,,,,,,,14950,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481274942,3949F3,,,397.4,85.2,-768,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274941,392AE7,,,,,,,,,,,,5550,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481274942,396441,,,,,,,,,,,,27800,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274943,396441,,,,,,,,,,,,27800,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274943,396441,,,411.1,321.1,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274943,396441,,,,,,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18125}"
1481274943,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481274943,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481274942,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481274943,3949F3,,,396.4,85.2,-896,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274943,3949F3,,,396.4,85.2,-896,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274942,392AF4,,,,,,,,,,,,22500,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274943,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274944,396441,,,,,,,,,,,,27800,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274944,396441,47.66588,4.77363,,,,,,,,,,27775,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}"
1481274944,396441,,,,,,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18125}"
1481274944,396441,,,410.4,321.2,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274944,396441,,,410.4,321.2,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274943,3949F3,,,,,,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}"
1481274944,3949F3,,,,,,,,,,,,14950,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274944,3949F3,,,,,,,,,,,,14950,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274944,392AF4,48.3857,2.16236,,,,,,,,,,22625,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481274944,392AF4,48.3857,2.16236,,,,,,,,,,22625,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481274944,392AF4,,,402.9,161.9,1600,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}"
1481274944,392AF4,,,,,,,,,,,,,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}"
1481274945,396441,47.66721,4.77215,,,,,,,,,,27750,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}"
1481274945,396441,,,410.4,321.2,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274944,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481274944,3949F7,,,,,,,,,,,,,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18049}"
1481274944,3949F3,48.90899,2.33091,,,,,,,,,,14900,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481274944,3949F3,,,396.4,85.2,-1088,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274944,3949F3,,,,,,,,,,,,14900,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}"
1481274945,3949F3,48.90912,2.3334,,,,,,,,,,14900,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481274945,3949F3,,,396.4,85.2,-1216,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274945,3949F3,,,396.4,85.2,-1216,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274945,392AF4,48.38411,2.16318,,,,,,,,,,22650,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}"
1481274945,392AF4,,,,,,,,,,,,22650,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274945,392AF4,,,,,,,,,,,,22650,,,,"{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}"
1481274944,392AE7,,,,,,,,,,,,5550,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18166}"
1481274944,392AE7,,,261.6,56.9,2752,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481274944,392AE7,,,261.6,56.9,2752,,,,,,,,,,,"{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}"
1481274946,396441,47.6689,4.77013,,,,,,,,,,27750,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}"
1481274946,396441,,,409.6,321.1,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274946,396441,,,,,,,,,,,,27750,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274946,396441,,,,,,,,,,,,27750,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274946,396441,,,,,,,,,,,,27750,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274946,396441,,,,,,,,,,,,27750,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}"
1481274946,396441,,,415.1,321.7,-832,,,,,,,,,,,"{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}"
1481274945,394C19,,,,,,,,,,,,,,,,"{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}"
1481274946,3949F7,,,285.2,99.9,-640,,,,,,,,,,,"{"aircraftID":2433,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18049}"
1481274946,3949F3,48.90921,2.33509,,,,,,,,,,14875,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
1481274946,3949F3,,,396.4,85.2,-1216,,,,,,,,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}"
1481274946,3949F3,48.90927,2.33647,,,,,,,,,,14850,,,,"{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}"
